id,from_model,to_model,repetition,label,confidence,valid_json,raw_text
12,llama-3.2-3b,qwen-2.5-1.5b,21,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,21,sarcastic,75,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""Explanation provided by the peer.\"",\n  \""confidence\"": 75\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it uses a hyperbolic and strongly negative tone to express the opposite of the truth.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,22,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim does not contain sarcasm. It is stating a fact about Mario playing video games.\"",\n  \""confidence\"": 95\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim suggests that Xbox Live existed at some point in the past, which implies its current existence is unusual or impossible.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of double entendre words like 'synical' and the mention of San Francisco suggest sarcasm.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it lists something Hillary is accused of, implying he is not guilty of the same, which is a common rhetorical device used to express skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""the use of 'lvl' instead of 'level' and the phrase 'no you are not ready' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,22,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""Explanation provided in the question.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of the word 'sh*t' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,23,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim is literal because it states a factual information about Mario, without any apparent intention to mock or deceive.\"",\n  \""confidence\"": 95\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it expresses a contrasting idea by stating a time when a well-known service (Xbox Live) did not exist, implying that this is an unusual or impossible situation.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of double meanings in the words 'synical' and 'ploy for SF' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The peer's explanation suggests sarcasm through the implication that if someone were to accuse Hillary of something she is not guilty of, they would be expressing skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of 'lvl' instead of 'level' and the phrase 'no you are not ready' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,23,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity ('fkin') and the phrase 'obvs wrong' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,23,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""This statement does not contain any irony or sarcasm.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""Hyperbolic use of language indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,24,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim is literal because it states a factual information about Mario, without any apparent intention to mock or deceive.\"",\n  \""confidence\"": 95\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it expresses a contrasting idea by stating a time when a well-known service (Xbox Live) did not exist, implying that this is an unusual or impossible situation.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The wordplay on 'synical' and the phrase 'ploy for SF' suggest a sarcastic tone.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The peer explained that the claim is sarcastic because it implies that the person being accused of something is actually innocent.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim uses words like 'lvl' instead of 'level' and the phrase 'no you are not ready,' which suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicate sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,24,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim suggests sarcasm because it implies something negative about the title belonging to someone other than Joe Warren.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim suggests that the Browns do not know anything about quarterbacks, which implies their knowledge is poor. The use of the word 'shit' indicates extreme disapproval, further supporting the sarcasm.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,25,literal,100,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim is literal because it states a factual information about Mario, without any apparent intention to mock or deceive.\"",\n  \""confidence\"": 100\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim suggests a contrast between what people expect to happen ('there was a time') and what actually happened ('Xbox Live didn't exist'). This implies sarcasm.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of playfulness in words like 'synical' and 'ploy for SF' creates a sarcastic tone.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it lists something Hillary is accused of, implying he is not guilty of the same, which is a common rhetorical device used to express skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of 'lvl' instead of 'level' and the phrase 'no you are not ready' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,25,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The phrase 'belongs to Joe Warren' suggests sarcasm because it implies something that doesn't belong there, which is typically a sarcastic comment.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""Hyperbolic language suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,26,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim is literal because it states a factual information about Mario, without any apparent intention to mock or deceive.\"",\n  \""confidence\"": 95\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim suggests a contrast where something (Xbox Live) did not exist at some point in time, which implies sarcasm.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of playfulness in words like 'synical' and 'ploy for SF' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it lists something Hillary is accused of, implying he is not guilty of the same, which is a common rhetorical device used to express skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of 'lvl' instead of 'level' and the phrase 'no you are not ready' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity ('fkin') and the phrase 'obvs wrong' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,26,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The peer's statement suggests sarcasm because they imply the opposite of what was claimed.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""Explanation provided by the peer.\""\n  ,\""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The phrase is hyperbolic and uses a strong negative term, indicating the opposite of the truth.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,27,literal,100,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim is literal because it states a factual information about Mario, without any apparent intention to mock or deceive.\"",\n  \""confidence\"": 100\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it expresses a contrasting idea by stating a time when a well-known service (Xbox Live) did not exist, implying that this is an unusual or impossible situation.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The wordplay on 'synical' and the phrase 'ploy for SF' suggest a sarcastic tone.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it lists something Hillary is accused of, implying he is not guilty of the same, which is a common rhetorical device used to express skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of 'lvl' instead of 'level' and the phrase 'no you are not ready' suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicate sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,27,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of the word 'belongs' implies sarcasm as it suggests something that does not belong.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The phrase is hyperbolic and uses a strong negative term, indicating the opposite of the truth.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,28,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim does not contain sarcasm; it simply states a fact about Mario's gaming habits.\"",\n  \""confidence\"": 95\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it expresses a contrasting idea by stating a time when a well-known service (Xbox Live) did not exist, implying that this is an unusual or impossible situation.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of wordplay and reference to an election suggest sarcasm.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it lists something Hillary is accused of, implying he is not guilty of the same, which is a common rhetorical device used to express skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of 'lvl' instead of 'level' and the phrase 'no you are not ready' suggest sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicate sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,28,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""Explanation provided in the question.\"",\n  \""confidence\"": 95\n}"""
0,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it implies that being brown is a sign of not being a real Christian, which is an absurd and ironic statement.\"",\n  \""confidence\"": 95\n}"""
1,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it describes a highly improbable and potentially dangerous action, which is unlikely to be true.\"",\n  \""confidence\"": 95\n}"""
2,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The phrase is hyperbolic and uses a strong negative term, indicating the opposite of the truth.\"",\n  \""confidence\"": 95\n}"""
3,llama-3.2-3b,qwen-2.5-1.5b,29,literal,95,True,"""{\n  \""label\"": \""literal\"",\n  \""explanation\"": \""The claim is literal because it states a factual information about Mario, without any apparent intention to mock or deceive.\"",\n  \""confidence\"": 95\n}"""
6,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic as it suggests a contrastive scenario where a well-known service (Xbox Live) once did not exist, implying an unlikely or unprecedented event.\"",\n  \""confidence\"": 95\n}"""
9,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The sarcasm detector suggested it.\"",\n  \""confidence\"": 95\n}"""
10,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim is sarcastic because it lists something Hillary is accused of, implying he is not guilty of the same, which is a common rhetorical device used to express skepticism or sarcasm.\"",\n  \""confidence\"": 95\n}"""
11,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The claim uses 'lvl' instead of 'level' and includes the phrase 'no you are not ready,' which suggests sarcasm.\"",\n  \""confidence\"": 95\n}"""
12,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The use of profanity and the phrase 'obvs wrong' indicates sarcasm.\"",\n  \""confidence\"": 95\n}"""
13,llama-3.2-3b,qwen-2.5-1.5b,29,sarcastic,95,True,"""{\n  \""label\"": \""sarcastic\"",\n  \""explanation\"": \""The phrase suggests that the title does not belong to Joe Warren, implying sarcasm.\"",\n  \""confidence\"": 95\n}"""
